header0,header1,header2,header3,header4,header5,header6,header7,header8,header9
0.6190777326926514,0.6072049260787882,0.7167385760585123,0.5275237252722408,0.5322852269979873,0.547193252174072,0.5628747475826251,0.4730700012146574,0.3926273797156104,0.4293383008506453
0.6055044606960983,0.6219890862471661,0.599536092887048,0.5973418555492327,0.6054800876163365,0.6489061293146359,0.6486558233308202,0.6458337217270294,0.6412325965515921,0.6466349966265861
0.9526116529728832,0.9362545912574596,0.9374745432459431,0.938723916568379,0.9566112981404616,0.9364561319116936,0.9572709670933685,0.9414593302722406,0.956872422615518,0.9547613300382716
0.4238645021060831,0.4100353664849081,0.42119171520451615,0.4236373266919736,0.4174362915203271,0.387344892451896,0.3829359238162202,0.381467771347547,0.3807203655962737,0.3728942377208023
0.5876497813728135,0.5876051847225848,0.6850379419890943,0.5607799633630128,0.5582540668921885,0.5637165931043074,0.5683361905239662,0.5096888870614295,0.4404427942694305,0.4524061652793904
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4506445041113392,0.4348081117395737,0.4383492536076184,0.5224748106524483,0.4323363627363516,0.397685102864591,0.54435160985219,0.5276465065672029,0.5290453613406327,0.5305909006794052
0.2523093823153897,0.2016203476926774,0.18573634823664856,0.2005457800639826,0.20133873695690346,0.16331013093598698,0.17284710843643916,0.14131553896061885,0.19484220213284256,0.2413149844268431
0.8619359235555586,0.8611339187896865,0.8572472254948912,0.8589797687571971,0.8579003946543493,0.8532768373807711,0.8430708759930701,0.8386896370694827,0.8389154382972985,0.8543659321831163
0.7777095475897782,0.8087866697830448,0.8232924120728282,0.8196835255726441,0.8216826614388255,0.8479575407731547,0.8497873888574959,0.870845731112823,0.8379600141714834,0.8070811916335356
0.3708915161794781,0.3663169334468456,0.36672330156496025,0.42602625610364026,0.3695903675597629,0.34756941288973464,0.4360917097608079,0.4315700722973437,0.4384333883203185,0.4450523890984728
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5573297298689093,0.6867231930276342,0.7383666844293493,0.5425422203986888,0.5478056552666168,0.5919789779787756,0.6951908221281532,0.6811782608899469,0.7194130851329131,0.6914055768139948
0.4021998321875169,0.432085122915052,0.423151874258146,0.4096885665697992,0.38710860560501614,0.42765740837319605,0.4410714780833728,0.3892617719598676,0.408999729994864,0.3654112577618224
0.9367591550552876,0.9185983145261659,0.9092857768479518,0.9337040748291648,0.937493293910586,0.936933357922804,0.9144295596065326,0.9140384829585952,0.9277542655837752,0.9383212991107166
0.6515570061924404,0.6241627719231176,0.6269054597934711,0.6321956865692915,0.6467974231350634,0.6299560062744981,0.6085175807675389,0.6379658386951986,0.6314760287693948,0.658315177011318
0.5065635092332212,0.5990718371396493,0.6555776892913029,0.5411330548117732,0.5274466739538357,0.5484713030461433,0.6396745032208222,0.6281317438726106,0.653565454020678,0.6382187052200801
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7476629679720777,0.7669324849575327,0.7485281271174989,0.7285661579168862,0.7418366038344838,0.5871393489649582,0.7301039736564611,0.7299316264356062,0.7013999518871261,0.8291233640358078
0.3840218461551664,0.3850039692075316,0.3881662137424032,0.3489273864427054,0.3470436946208903,0.3547317492371859,0.3493188212724437,0.3969099876154123,0.34633741333759355,0.3480829074205861
0.9448587817830844,0.9223992794528136,0.9352778634725334,0.9381166228418408,0.9373444709088136,0.9358224453263928,0.9383953614630344,0.9398984044554092,0.9369230742159876,0.9256315716945248
0.6490499146172007,0.6467183654152411,0.6475396401215153,0.6738862172600424,0.6824724046915231,0.6790502894187163,0.6838746922349681,0.6583517286662588,0.6847889502874158,0.6888706019885966
0.6967705263943588,0.7029099480883118,0.6980999318781776,0.68567052254115,0.6889318759964725,0.5862574946727572,0.6668394673266075,0.6724939057505143,0.6576831043582215,0.7492331266414003
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6378045178016474,0.6351344238701493,0.627807618960891,0.7351245655116467,0.7985355092828468,0.7774443542308721,0.7685380885153419,0.8068864997067324,0.8777883106881177,0.8263242910742544
0.2612603232403785,0.2422697463536103,0.25244957373516785,0.25683044337616,0.25959952098844324,0.2123604654386824,0.2769621385463029,0.26778417545448663,0.2661015483375209,0.2891824653779477
0.935016917983386,0.9335630692260286,0.9306951082636856,0.9351294471805256,0.9295011226769284,0.9353210293276932,0.9420419611270572,0.9349908129306036,0.934696802945966,0.9399666699331174
0.7404607423850637,0.7524738941751079,0.7465929813044531,0.7475624192791287,0.7480576142361962,0.7801000617960683,0.7455019929134804,0.7493145944890662,0.7491565945038444,0.7375889169198723
0.5706278985399248,0.5679446596829076,0.5656508614829621,0.6418720802553103,0.7026473725114997,0.6917935741564563,0.6960035439826815,0.7399620883034275,0.7871418181959179,0.7681486010550038
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3022199779449396,0.33278894215218263,0.3606667810310514,0.2741618318241085,0.2959955199237471,0.2687945265131128,0.4763981312933771,0.4527159023445116,0.5523059687997806,0.5637561879301108
0.3067578720690579,0.29878580868848803,0.3032525914551626,0.2987098441628058,0.29787453145196746,0.27806667080366465,0.2917870048970613,0.3265412045001736,0.3207607609259658,0.3164509970385255
0.8041417870371271,0.7961106741838193,0.8054405424037381,0.9420047738634214,0.9121563948687156,0.9472580281431996,0.9330039424562284,0.9374699030572654,0.9372424833934856,0.9377916012376534
0.7101655164327373,0.7164646708494061,0.7132129298453229,0.7163990878760313,0.7158723240338482,0.7285430264361946,0.722828834613265,0.7051303375916489,0.6976710631062694,0.7017863497190786
0.2663556472893889,0.2625429093567784,0.2945822188714656,0.2329095773078479,0.2400436842394797,0.22591643965451025,0.3615838844754705,0.36673065658919296,0.4435092395825837,0.4672288928374182
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6133517100747736,0.6268868615047763,0.7334095290689064,0.7850131507439093,0.7935977898339995,0.6331703756883967,0.7877075366640197,0.8907546977236522,0.8667220944054792,0.6395335539025013
0.4150314928973465,0.4499845390702053,0.44267896587372735,0.4517515477433776,0.4558505227801154,0.4505664694550913,0.4537901129268425,0.4523316824950851,0.4586144313454178,0.4559820727152218
0.91957715736993,0.916504848279544,0.9096065195965166,0.8715349865823087,0.9531652832786952,0.9337667089732212,0.944332326526252,0.9337392980795828,0.9375663756217978,0.9534405199103352
0.6149727420614997,0.5898398017625684,0.5859254204291034,0.5700954669531038,0.5724518795688353,0.572475111429317,0.5684271238071977,0.5689574217700275,0.5625527736089954,0.5643693602337438
0.5686966836474426,0.5790920349813193,0.6515098277421821,0.7212460356177046,0.7499366886299565,0.6323934048576119,0.7171170437600921,0.8106938174902234,0.8043125160701827,0.6525677516478526
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5947248081460861,0.5860464763585749,0.5608288147449667,0.5570038244420361,0.5332716887136044,0.5191289924437352,0.5461471320003338,0.5682140506765112,0.3844646101406769,0.36288455198471625
0.3811163651994407,0.3819061137183734,0.4097629500140614,0.4080677963751975,0.4468057600215476,0.4466688826012387,0.3916192237715426,0.3760326684553131,0.3854742105485527,0.3867640264037296
0.9428241011880584,0.9422839341098721,0.9416069444888968,0.9413446416899408,0.944027094996954,0.9472626960620888,0.9434350409121788,0.94077691393296,0.9453059429604712,0.9419763117426848
0.6389713043744149,0.6393796166121997,0.6190972261382202,0.6186066201906305,0.5915818947631234,0.5920765160940061,0.620742534303818,0.635823223516165,0.6303142504105802,0.6302851978242261
0.4905190011658986,0.4918133415413951,0.4814499260983645,0.4805613495051778,0.4690918283863223,0.4663240340138973,0.4767903910182917,0.4891609783369697,0.37928271428748,0.32742287463427844
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7921053903081476,0.6615351682783273,0.6613906927348772,0.8015282683556579,0.7488860031685062,0.7768960642638729,0.7760664583322601,0.7752044785538699,0.7809971692494035,0.7857198056789436
